filename	text
7-7557-1386.wav	กระผมนายพิเชษฐ์เชื้อเมืองพาน(พิเชษฐ์เชื้อเมืองพาน,พิเชษฐ์เชื้อเมืองพาน)<MARK>สมาชิกสภาพผู้แทนราษฎร
7-7557-1575.wav	ผบ.ตร.(ผบ.ตร,ผบ.ตร.)ว่าจะส่งตำรวจที่ผ่านทั้งหมด1319นาย
7-7557-202.wav	ก็บอกในธรรมนอง(ธรรมนอง,ทำนอง)เดียวกันว่าทำดีไม่มีผลแต่ถ้ามีนายมีเงินมีตัวท่านจะได้ทุกอย่างในระบบนี้
7-7557-214.wav	มีเนื้อหาขอสนับสนุนขอรับการแต่งตั้งนายตำรวจสาม(สาม,3)นายให้ได้ดำรงตำแหน่งต่าง(ต่าง,ต่างๆ)
7-7557-43.wav	ท่านประธานที่เคารพผมจุลพันธ์(จุลพันธ์,จุลพันธ์อมรวิวัฒน์)<MARK>เพื่อไทยจากจังหวัดเชียงใหม่
7-7557-708.wav	โยงไปถึงนายตำรวจข้างนอกไปเรื่อยไปเรื่อย(ไปเรื่อยไปเรื่อย,ไปเรื่อยๆ)ไล่ไปเรื่อย
7-7563-24.wav	ศบค.(ศบค,ศบค.)ก็แถลงข่าวสถานการณ์การระบาดของโรคไวรัสโควิด-19ในประเทศไทยพบว่ามีผู้ป่วยเพิ่ม34รายมากกว่าเมื่อวานนิดนึงเนาะเมื่อวาน26ว่ะ(ว่ะ,วะ)20เท่าไหร่28ยอดรวมก็2613รายกระจายใน68จังหวัดทั่วประเทศนะคะรักษาหายแล้ว1405รายและเสียชีวิตเพิ่ม1รายรวมทั้งหมดผู้เสียชีวิต
7-7563-26.wav	นี้อาจจะมีการเฉลยว่าทำไมถึงเพิ่งมาบอกวันนี้นะฮะทั้งนี้กลุ่มผู้ติดเชื้อลาย(ลาย,ราย)ใหม่34ลาย(ลาย,ราย)เนี่ยเป็นกลุ่มผู้ป่วยที่มีประวัติสัมผัสกับผู้ป่วยยืนยัน27ลาย(ลาย,ราย)คือยังเป็นการติดจากคนที่ป่วยแล้วเนี่ยสูงสุดคนไทยที่กลับจากต่างประเทศ2ลาย(ลาย,ราย)แล้วก็อยู่ในสถานชุมชน1รายอาชีพเสี่ยง1และเดินทางมาจากต่างประเทศคือจะ
7-7468-30.wav	แล้วก็จากการพูดคุยกับนายศรีอ่อน(ศรีอ่อน,อ่อนศรี)<MARK>
16-16026-177.wav	กระทำของนายจธีมันโหดเยี่ยมมากนะคะ
16-16026-194.wav	นายธนกรวงนางผู้สื่อข่าว
7-7468-9.wav	โดยนายอ่อนศรี<MARK>เจ้าของอู่ให้การว่าขณะเกิดเหตุ
16-16026-203.wav	แต่จู่นายจธีลุกขึ้นมาอีกรอบ
0-245-166.wav	เพราะว่าเมื่อวานนายกรัฐมนตรีพูดในรายการ
7-7471-2.wav	หลังจากนายมีชัยมริชุพันธ์(มริชุพันธ์,ฤชุพันธุ์)<MARK>ประธานกรธ.(กรธ,กรธ.)มีการนำทีมออกไปแถลงให้กับสื่อมวลชน
16-16026-42.wav	ส่วนผู้ต้องหาที่ก่อเหตุชื่อนายจะทีนามสกุลนามีลู
16-16026-58.wav	ร้านนี้บอกว่าผู้เสียชีวิตคือนางสาวถวยกับคนก่อเหตุคือนายจาธีเนี่ย
16-16026-60.wav	แล้วอยู่ดีนายจาธีก็กระชากคอเสื้อฝ่ายหญิง
7-7000-10.wav	นายนิทัศน์กิรติสุธิสาธรณ์(นิทัศน์กิรติสุธิสาธรณ์,นิทัศน์กีรติสุทธิสาธร)หรือว่าจ๊อบ<MARK>ครับคุณผู้ชมฮะ
7-7454-2.wav	บตบางสมบูรณ์นายกอบต.นครนายก
7-7454-41.wav	ปัจจุบันเนี่ยไปเปิดโปรงทุจริตแพร่ริมน้ำของอดีตนายกอบต.บางสมบูรณ์เนี่ย
7-7451-46.wav	โดยเฉพาะในช่วงเทศกาลสงกรานต์แบบนี้เนื่องจากว่าตอนนี้คนเดินทางเข้าจังหวัดหนองคาย
7-7454-15.wav	หมายศาลเข้าควบคุมตัวนายประสบโชคนิ่มเรือง
7-7454-42.wav	ก็คือนายประสบโชคเนี่ยนะฮะต่อมาตำรวจอนุมัติหมายจับผู้ต้องหา3คน
16-16003-40.wav	ที่บ้านเลขที่133หมู่ที่13ตำบลเมืองอำเภอเมืองเลยจังหวัดเลย
7-7000-10.wav	นายนิทัศน์กิรติสุธิสาธรณ์หรือว่าจ๊อบครับคุณผู้ชมฮะ
102-102003-8.wav	เมื่อวานนี้นายอนุสรเรือนงานหรือว่าอสออย <Mark>
7-7004-256.wav	ชื่อผู้หญิงเป็นนางนามสกุลเดียวกันทั้งสองครั้ง<MARK>
7-7005-14.wav	นายสนธิรัตน์สนธิจิรวงศ์<MARK>รัฐมนตรีว่าการกระทรวงพลังงานนะคะ
7-7005-23.wav	ก็ยืนยันบอกว่าไม่มีปัญหาต่อการแบ่งงานของนายณัฐพล<MARK>
7-7006-27.wav	รวมทั้งพระสรีรังคารสมเด็จพระเจ้าพี่นางเธอเจ้าฟ้ากรยานิวัฒนา<MARK>(กรยานิวัฒนา,กัลยาณิวัฒนา)
7-7006-7.wav	ขณะที่ประชาชนบางคนนั้นเดินทางมาจากต่างจังหวัดเปิดเผยนะคะว่าตั้งใจจะเข้าร่วมพระราชพิธีทุกพระราชพิธีค่ะ<MARK>
7-7007-18.wav	คนขับเนี่ยเป็นคนไทยนะชื่อว่านายสัมภาษณ์<MARK>อายุ(45,45)ปี
7-7007-8.wav	ตรงนั้นคือศูนย์กู้ภัยสว่างกตัญญูจุดมะขามจังหวัดจันทบุรีครับ<MARK>
7-7008-10.wav	ข้าวเหนียวปิ้ง(4,4)รสอยู่ที่บริเวณหน้าวัดบึงบาปภาสวัสดิ(บึงบาปภาสวัสดิ,บึงบาประภาสะวัต)คลอง(10,10)ตำบลบึงบาอำเภอหนองเสือจังหวัดปทุมธานี
7-7008-11.wav	เจ้าของร้านคือป้าแต๋วค่ะนางอุไลโคตสิน<MARK>อายุ(75,75)ปีแล้ว
7-7009-25.wav	เขาก็จะเชื่อกันแบบนี้แล้วก็อยู่ที่จังหวัดบึงกาฬด้วยไง<MARK>
7-7011-13.wav	มีน้ำมันเชื้อเพลิงหลงเหลืออยู่ครับก็เลยคาดว่าตัวลูกชายของนายยศ<MARK>เนี่ยนะ
7-7011-21.wav	ซึ่งเขาบอกว่าก่อนเกิดเหตุเขาเห็นลูกชายของนายยศ<MARK>เนี่ยนะ
7-7011-2.wav	คือทางตำรวจภูธรลี้จังหวัดลำพูนเขาได้รับแจ้งนะคะว่ามีคนถูกไฟคลอกบาดเจ็บสาหัส<MARK>
7-7012-1.wav	เรื่องภายในอุโบสถวัดศรีสุพรรณของจังหวัดเชียงใหม่<MARK>
7-7012-30.wav	ของวัดศรีสุพรรณจังหวัดเชียงใหม่<MARK>
7-7013-10.wav	พบบาดแผลถูกแทงด้วยของมีคมหลายแห่งโดยมีนางสาววิจรินทร์ ทิมทอง(วิจรินทิมทอง,วิจรินทร์ ทิมทอง)<MARK>
7-7013-13.wav	จากการสอบสวนทราบว่าผู้ก่อเหตุคือนายทาดา ทองโมลีวัน(ทาดาทองโมลีวัน,ทาดา ทองโมลีวัน)<MARK>อายุสามสิบเจ็ด(สามสิบเจ็ด,37)ปี
7-7013-15.wav	หลังจากก่อเหตุเสร็จเรียบร้อยแล้วนะนายทาดา<MARK>วิ่งหลบหนีไปแล้วนะคะ
7-7013-20.wav	ขณะเกิดเหตุนายทาดา<MARK>ซึ่งเป็นพนักงานของห้างโลตัส
