filename	text
102-102784-41.wav	นายอรุณนี่เหมือนเป็นน้องชายแท้คนหนึ่ง <Mark>
102-102784-69.wav	ส่วนร่างของนายอรุณนะครับวันนี้ครอบครัวรับศพไปตั้งบำเพ็ญกุศลที่วัดใหม่บ่อดินนะครับ <Mark>
102-102784-70.wav	เชื่อว่าปมก่อเหต่น่าจะมาจากความขัดแย้งส่วนตัวระหว่างนายอรุณผู้ตายกับสิบโทปรีชา <Mark>
102-102002-23.wav	ตลอดกินวันนี้นะครับบุกตะลุยมาถึงที่จังหวัดนครปฐมครับ 
102-102002-183.wav	การเดินทางมาร้านข้าวหมูแดงหมูกรอบหงษ์หยกก็ไม่ยากนะครับ
102-102788-2.wav	ตอนตอนนี้ผู้ว่าจังหวัดสั่งปิดตลาด60วัน
102-102788-39.wav	และอีกหนึ่งข้อคือมีมติให้ร้านอาหารทุกร้านในจังหวัดเลย
102-102788-5.wav	ใช่ค่ะโดยนายชัยวัดชื่นโกสุมผู้ว่าราชการจังหวัดเลย <Mark>
102-102784-29.wav	ตายพรแกนั่งอยู่ที่โต๊ะม้าหินอ่อนหน้าบ้านระหว่างนั้นนายอรุณผู้ตาย
102-102784-27.wav	คือเอาไปพรเนี่ยก็บอกว่าจุดที่คนร้ายยิงนายอรุณตรงจุดแถวนี้ <Mark>
102-102784-14.wav	จากการสอบสวนพยานทำให้ทราบว่านายอรุณผู้ตายกับสิบโทปรีชา <Mark>
102-102784-17.wav	วัวหลานชายนายอรุณจนตายนะฮะซึ่งตำรวจเนี่ยตอนนี้ก็ติดตามตัวอยู่ <Mark>
102-102784-24.wav	เพื่อปลดปล่อยดวงวิญญาณของนายอรุณผู้ตาย <Mark>
102-102784-37.wav	ส่วนจักรยานยนต์ของนายอรุณผู้ตายหายไปคาดว่าคนก่อเหตุเนี่ยคงจะขี่หนีไปด้วย <Mark>
102-102787-11.wav	ซึ่งมีชาวบ้านหนองบัวบานอำเภอน้ำพองจังหวัดขอนแก่น
102-102787-4.wav	จังหวัดขอนแก่นเขาก็ร่วมกันในการทำบุญหมู่บ้าน
102-102784-40.wav	บอกว่าตัวแกกับนายอรุณเนี่ยสนิทสนมกันมา20
102-102788-6.wav	ก็แถลงผลการประชุมคณะกรรมการโรคติดต่อจังหวัดเลย
102-102784-16.wav	วัวของหลานชายนายอรุณเข้าไปกินย่าในสวนของสิบโทปรีชาทำให้สิบโทปรีชาไม่พอใจ <Mark>
102-102784-36.wav	มาดูอีกทีก็พบว่านายอรุณเนี่ยนอนนิ่งอยู่ข้างสารพระภูมิหน้าบ้านแล้ว <Mark>
